Transaction_ID,User_ID,Age,Gender,Monthly_Allowance,Parent_Budget_Level,Financial_Profile,Transaction_Date,Day_of_Week,Month,Time_of_Day,Merchant_Category,Amount,Payment_Method,Is_Weekend,Previous_Savings,Current_Savings,Saving_Rate,Spending_Ratio,Avg_Last_7_Transactions,Avg_Last_30_Days,Spending_Trend,Consecutive_Spending_Days,Cafe_Spending_Ratio,Education_Spending_Ratio,Entertainment_Ratio,Weekend_Spending_Ratio,Transaction_Frequency,Device_Changed,Location_Changed,High_Amount_Flag,Night_Transaction,Rapid_Transactions,Fraud_Risk_Score,AI_Label,AI_Reason,Recommended_Action
TX02438,U020,16,Female,990,High,Balanced,2026-04-03,Friday,April,Evening,Cafe_Restaurant,34.46,Card,1,141.71,141.49,0.14,0.03,59.17,125.52,0.0,3,0.27,0.07,0.27,0.47,15,0,0,0,0,0,1,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02439,U059,15,Female,766,High,Saver,2026-01-11,Sunday,January,Afternoon,Education,38.99,Card,0,596.22,600.76,0.78,0.05,140.74,108.67,119.6,3,0.06,0.24,0.12,0.3,17,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02440,U052,17,Male,301,High,Saver,2026-04-10,Friday,April,Evening,Savings_Deposit,163.77,Cash,1,884.51,903,3.0,0.54,80.62,71.66,0.0,1,0.0,0.15,0.23,0.44,13,0,0,1,0,0,51,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02441,U132,15,Male,854,Medium,Balanced,2026-04-29,Wednesday,April,Evening,Savings_Deposit,43.43,Card,0,249.06,292.49,0.34,0.05,103.36,83.58,0.0,2,0.31,0.08,0.08,0.31,13,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02442,U116,13,Male,1214,High,Spender,2026-04-30,Thursday,April,Afternoon,Entertainment,83.1,Card,0,0,0,0.0,0.07,87.68,136.64,0.0,1,0.27,0.0,0.55,0.35,11,0,0,0,0,0,3,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02443,U135,15,Female,443,Medium,Saver,2026-04-02,Thursday,April,Evening,Savings_Deposit,131.69,Card,0,837.99,969.68,2.19,0.3,64.62,99.73,0.0,2,0.15,0.08,0.15,0.41,13,0,0,0,0,0,6,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02444,U102,14,Female,931,High,Balanced,2026-03-08,Sunday,March,Morning,Gaming,92.0,Cash,0,362.51,353.36,0.38,0.1,61.7,61.77,0.0,4,0.2,0.0,0.3,0.26,10,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02445,U092,17,Female,602,High,Balanced,2026-02-26,Thursday,February,Afternoon,Cafe_Restaurant,43.64,Cash,0,297.93,294.39,0.49,0.07,116.88,133.53,-26.24,3,0.12,0.12,0.25,0.26,16,0,0,0,0,0,1,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02446,U112,18,Male,648,Low,Saver,2026-01-14,Wednesday,January,Morning,Savings_Deposit,93.97,Card,0,917.05,1011.02,1.56,0.15,67.76,75.82,0.0,2,0.09,0.09,0.09,0.13,11,0,0,0,0,0,1,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02447,U038,16,Male,458,High,Balanced,2026-03-01,Sunday,March,Night,Education,91.04,Cash,0,693.59,682.23,1.49,0.2,71.51,79.15,0.0,3,0.25,0.33,0.0,0.23,12,0,0,0,1,0,9,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02448,U119,14,Male,1082,Low,Balanced,2026-01-22,Thursday,January,Morning,Transportation,32.88,Apple_Pay,0,682.74,683.22,0.63,0.03,148.19,166.57,0.0,4,0.38,0.08,0.15,0.04,13,1,0,0,0,0,21,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02449,U033,13,Female,369,Low,Saver,2026-06-10,Wednesday,June,Afternoon,Family_Budget,106.99,Card,0,1047.6,1042.73,2.83,0.29,98.11,81.3,-4.77,1,0.06,0.31,0.12,0.27,16,0,0,0,0,0,9,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02450,U053,12,Male,1129,Low,Balanced,2026-04-02,Thursday,April,Afternoon,Shopping,68.04,Card,0,381.55,376.99,0.33,0.06,44.89,134.35,0.0,2,0.07,0.07,0.14,0.63,14,0,0,0,0,0,1,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02451,U053,12,Male,1129,Low,Balanced,2026-03-16,Monday,March,Morning,Education,112.64,Apple_Pay,0,376.99,365.74,0.32,0.1,53.72,129.61,0.0,3,0.07,0.13,0.13,0.59,15,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02452,U090,15,Female,991,Medium,Spender,2026-02-22,Sunday,February,Afternoon,Family_Budget,209.21,Apple_Pay,0,0,0,0.0,0.21,197.47,197.47,0.0,2,0.0,0.14,0.43,0.0,7,0,0,0,0,0,1,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02453,U149,17,Female,933,Medium,Spender,2026-06-23,Tuesday,June,Evening,Shopping,86.94,Apple_Pay,0,0,0,0.0,0.09,129.68,156.44,0.0,1,0.2,0.13,0.13,0.28,15,0,0,0,0,0,2,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02454,U030,18,Male,1413,High,Spender,2026-06-22,Monday,June,Afternoon,Entertainment,54.23,Cash,0,0,0,0.0,0.04,152.01,115.42,94.15,1,0.18,0.06,0.24,0.32,17,0,1,0,0,0,16,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02455,U075,14,Female,417,Low,Saver,2026-06-16,Tuesday,June,Evening,Shopping,85.23,Card,0,1072.25,1069.6,2.56,0.2,58.91,70.74,0.0,1,0.0,0.38,0.08,0.48,13,0,0,0,0,0,1,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02456,U168,12,Female,809,High,Balanced,2026-05-26,Tuesday,May,Evening,Gaming,110.31,Card,0,147.97,135.47,0.17,0.14,88.94,70.13,35.08,1,0.45,0.05,0.3,0.36,20,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02457,U149,17,Female,933,Medium,Spender,2026-03-21,Saturday,March,Morning,Entertainment,68.18,Card,1,0,0,0.0,0.07,135.17,151.8,-7.63,2,0.19,0.12,0.19,0.3,16,0,0,0,0,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02458,U164,17,Female,469,Low,Balanced,2026-06-23,Tuesday,June,Night,Education,89.97,Cash,0,637.29,626.14,1.34,0.19,139.95,145.33,0.0,1,0.0,0.11,0.11,0.4,9,0,0,0,1,0,13,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02459,U075,14,Female,417,Low,Saver,2026-03-15,Sunday,March,Afternoon,Entertainment,47.32,Cash,0,1069.6,1069.99,2.57,0.11,60.92,71.85,0.0,2,0.0,0.36,0.14,0.45,14,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02460,U115,15,Female,1422,Medium,Spender,2026-01-24,Saturday,January,Morning,Cafe_Restaurant,63.26,Apple_Pay,1,87.56,75.34,0.05,0.04,199.65,157.11,0.0,2,0.45,0.0,0.27,0.4,11,0,0,0,0,0,5,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02461,U030,18,Male,1413,High,Spender,2026-04-10,Friday,April,Evening,Entertainment,158.89,Apple_Pay,1,0,0,0.0,0.11,142.05,111.82,6.25,2,0.17,0.06,0.28,0.37,18,0,0,0,0,0,2,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02462,U016,15,Female,962,Low,Balanced,2026-06-03,Wednesday,June,Night,Entertainment,96.4,Apple_Pay,0,212.4,202.75,0.21,0.1,145.07,110.67,0.0,1,0.21,0.21,0.07,0.1,14,0,1,0,1,1,45,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02463,U057,18,Female,1227,High,Spender,2026-01-06,Tuesday,January,Evening,Cafe_Restaurant,39.07,Apple_Pay,0,0,0,0.0,0.03,162.52,152.85,0.0,2,0.22,0.0,0.22,0.4,9,0,0,0,0,0,6,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02464,U088,14,Female,753,Medium,Balanced,2026-06-26,Friday,June,Afternoon,Gaming,103.95,Cash,1,292.39,280.56,0.37,0.14,99.76,107.9,0.0,1,0.17,0.08,0.33,0.14,12,0,0,0,0,0,6,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02465,U063,16,Male,1160,Medium,Spender,2026-06-21,Sunday,June,Morning,Cafe_Restaurant,51.29,Apple_Pay,0,0,0,0.0,0.04,217.19,166.18,0.0,1,0.13,0.0,0.33,0.19,15,0,0,0,0,0,0,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02466,U003,13,Male,525,Medium,Saver,2026-01-04,Sunday,January,Afternoon,Savings_Deposit,100.53,Cash,0,1319.45,1419.98,2.7,0.19,82.27,71.75,34.3,2,0.12,0.35,0.06,0.04,17,0,0,0,0,0,0,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02467,U141,18,Female,521,Low,Saver,2026-06-26,Friday,June,Night,Education,74.52,Apple_Pay,1,1054.53,1053.78,2.02,0.14,55.97,67.7,0.0,1,0.15,0.38,0.15,0.59,13,0,0,0,1,0,15,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02468,U143,18,Female,631,Medium,Saver,2026-05-27,Wednesday,May,Morning,Education,95.82,Apple_Pay,0,738.47,737.12,1.17,0.15,86.98,86.75,-6.63,1,0.11,0.16,0.11,0.23,19,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02469,U073,14,Female,741,Low,Spender,2026-06-01,Monday,June,Evening,Shopping,311.93,Apple_Pay,0,53.02,0,0.0,0.42,263.2,222.93,0.0,1,0.0,0.1,0.3,0.58,10,0,0,1,0,0,21,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02470,U080,16,Male,896,High,Balanced,2026-06-08,Monday,June,Afternoon,Cafe_Restaurant,35.19,Apple_Pay,0,287.36,286.56,0.32,0.04,96.11,111.47,-54.75,1,0.12,0.12,0.25,0.31,16,0,0,0,0,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02471,U064,18,Male,544,Low,Saver,2026-03-13,Friday,March,Afternoon,Shopping,85.49,Apple_Pay,1,1113.43,1112.03,2.04,0.16,119.6,114.36,0.0,1,0.0,0.0,0.22,0.45,9,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02472,U110,15,Male,979,Medium,Spender,2026-02-15,Sunday,February,Night,Cafe_Restaurant,48.83,Card,0,247.16,237.48,0.24,0.05,130.37,122.03,0.0,2,0.07,0.07,0.4,0.34,15,1,0,0,1,0,22,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02473,U057,18,Female,1227,High,Spender,2026-03-26,Thursday,March,Night,Entertainment,90.15,Apple_Pay,0,0,0,0.0,0.07,133.1,140.2,0.0,1,0.2,0.0,0.3,0.37,10,0,0,0,1,0,11,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02474,U094,15,Male,1457,Low,Spender,2026-04-28,Tuesday,April,Afternoon,Savings_Deposit,186.36,Bank_Transfer,0,0,186.36,0.13,0.13,186.88,163.3,0.0,2,0.33,0.0,0.33,0.03,12,0,0,0,0,0,6,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02475,U063,16,Male,1160,Medium,Spender,2026-03-02,Monday,March,Evening,Shopping,138.76,Card,0,0,0,0.0,0.12,210.25,158.52,178.37,2,0.12,0.0,0.31,0.18,16,0,0,0,0,0,5,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02476,U002,12,Male,795,Low,Spender,2026-05-25,Monday,May,Night,Cafe_Restaurant,46.61,Apple_Pay,0,0,0,0.0,0.06,204.79,204.28,32.59,1,0.12,0.06,0.38,0.43,16,0,0,0,1,0,9,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02477,U164,17,Female,469,Low,Balanced,2026-06-19,Friday,June,Afternoon,Cafe_Restaurant,41.16,Cash,1,626.14,622.31,1.33,0.09,142.46,139.18,0.0,2,0.1,0.1,0.1,0.42,10,0,0,0,0,1,20,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02478,U079,18,Male,895,High,Balanced,2026-02-19,Thursday,February,Evening,Cafe_Restaurant,58.54,Bank_Transfer,0,855.58,851.27,0.95,0.07,106.11,96.39,0.0,2,0.3,0.2,0.2,0.08,10,0,0,0,0,0,7,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02479,U151,12,Female,1142,Low,Spender,2026-01-24,Saturday,January,Night,Gaming,273.4,Card,1,150.29,87.05,0.08,0.24,151.78,125.02,-33.15,2,0.24,0.0,0.59,0.37,17,0,0,0,1,0,16,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02480,U035,13,Male,1105,Low,Spender,2026-04-13,Monday,April,Evening,Gaming,444.42,Apple_Pay,0,0,0,0.0,0.4,77.43,147.85,0.0,3,0.07,0.07,0.5,0.17,14,0,1,1,0,0,35,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02481,U045,18,Male,1585,Low,Spender,2026-06-19,Friday,June,Afternoon,Entertainment,130.81,Cash,1,0,0,0.0,0.08,278.83,178.27,-58.92,1,0.25,0.19,0.19,0.76,16,0,0,0,0,0,5,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02482,U024,15,Female,435,High,Saver,2026-05-23,Saturday,May,Night,Family_Budget,245.51,Card,1,934.64,919.34,2.11,0.56,68.45,69.25,0.6,2,0.05,0.26,0.26,0.5,19,1,0,1,1,0,79,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX02483,U099,16,Male,577,High,Balanced,2026-06-01,Monday,June,Afternoon,Savings_Deposit,72.21,Cash,0,943.17,1015.38,1.76,0.13,40.65,63.03,0.0,1,0.07,0.13,0.13,0.14,15,0,0,0,0,0,3,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02484,U022,13,Female,796,High,Balanced,2026-03-09,Monday,March,Morning,Cafe_Restaurant,31.39,Apple_Pay,0,414.74,414.01,0.52,0.04,93.71,104.06,0.0,1,0.08,0.33,0.25,0.39,12,0,0,0,0,0,1,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02485,U159,17,Male,797,Medium,Saver,2026-04-09,Thursday,April,Morning,Gaming,68.08,Cash,0,785.32,787.84,0.99,0.09,189.66,120.68,171.78,1,0.12,0.12,0.25,0.36,16,0,0,0,0,0,0,Needs_Attention,Spending behavior is increasing or repeated over several consecutive days.,Send a gentle alert and offer a budgeting mini-quiz.
TX02486,U127,16,Female,808,Low,Saver,2026-02-03,Tuesday,February,Evening,Shopping,184.63,Apple_Pay,0,1343.18,1336.48,1.65,0.23,83.39,74.19,0.0,3,0.13,0.27,0.13,0.39,15,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02487,U106,12,Male,892,High,Spender,2026-02-13,Friday,February,Morning,Gaming,193.2,Apple_Pay,1,0,0,0.0,0.22,123.51,152.94,0.0,3,0.33,0.0,0.4,0.33,15,0,0,0,0,0,0,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02488,U100,16,Male,1312,Low,Spender,2026-02-28,Saturday,February,Night,Gaming,114.85,Apple_Pay,1,430.19,405.36,0.31,0.09,152.99,164.14,-14.54,1,0.12,0.18,0.29,0.32,17,0,0,0,1,0,15,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02489,U043,17,Female,336,High,Saver,2026-02-04,Wednesday,February,Morning,Savings_Deposit,109.68,Apple_Pay,0,717.58,827.26,2.46,0.33,98.51,75.45,56.77,2,0.11,0.06,0.06,0.31,18,0,0,1,0,0,27,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02490,U047,17,Female,691,Medium,Saver,2026-01-27,Tuesday,January,Evening,Savings_Deposit,91.76,Apple_Pay,0,731.29,823.05,1.19,0.13,112.64,99.18,0.0,2,0.0,0.46,0.08,0.56,13,0,0,0,0,0,0,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX02491,U140,17,Female,791,Low,Balanced,2026-01-23,Friday,January,Morning,Shopping,204.99,Apple_Pay,1,608.74,581.94,0.74,0.26,140.25,132.82,-107.88,5,0.38,0.19,0.12,0.79,16,1,0,0,0,0,24,Needs_Attention,Spending behavior is increasing or repeated over several consecutive days.,Send a gentle alert and offer a budgeting mini-quiz.
TX02492,U071,15,Male,516,Medium,Saver,2026-05-23,Saturday,May,Evening,Education,97.75,Bank_Transfer,1,1514.98,1512.32,2.93,0.19,82.16,70.49,0.0,1,0.25,0.17,0.0,0.71,12,0,0,0,0,0,5,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX02493,U082,12,Male,636,Low,Balanced,2026-03-07,Saturday,March,Morning,Shopping,115.24,Apple_Pay,1,708.59,694.49,1.09,0.18,121.46,118.67,0.0,1,0.07,0.07,0.21,0.55,14,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02494,U004,17,Male,859,Low,Spender,2026-06-01,Monday,June,Evening,Shopping,273.71,Apple_Pay,0,0,0,0.0,0.32,105.39,118.88,0.0,1,0.13,0.13,0.27,0.31,15,0,0,1,0,0,19,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX02495,U174,12,Male,801,Low,Balanced,2026-06-02,Tuesday,June,Evening,Shopping,204.62,Card,0,837.12,810.43,1.01,0.26,80.35,115.38,0.0,1,0.31,0.15,0.08,0.11,13,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX02496,U062,16,Male,1077,High,Balanced,2026-03-20,Friday,March,Evening,Shopping,886.01,Apple_Pay,1,598.77,471.25,0.44,0.82,201.53,142.29,0.0,2,0.23,0.23,0.08,0.42,13,0,1,1,0,0,63,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
